employee_id,firstname,lastname,age,gender,maritalstatus,department,jobrole,monthlyincome,educationlevel,hiredate,employmentstatus,managerid,businesstravel,overtime,presence_score,total_hours,late_count,overtime_count,eng_survey_id,eng_q_work_life_balance,eng_q_manager_support,eng_q_growth_opportunity,eng_q_recognition,eng_year,eng_month,perf_review_date,perf_review_cycle,perf_overall_rating,perf_goals_score,perf_manager_score,perf_potential_rating,perf_bonus_percentage,perf_promotion_recommendation,perf_year,perf_quarter
1135,Emp1135,LN1135,33,Female,Divorced,Customer Success,Customer Success Manager,11773,Bachelor's,2018-05-16,Terminated,54.0,Non-Travel,No,0.0,2110.24,21.0,122.0,13479.5,2.5,4.0,1.5,4.5,2022.5,11.5,2023-06-15,Mid-Year,4.0,2.41,3.58,High,10.0,No,2023.0,2.0
1136,Emp1136,LN1136,45,Male,Divorced,It,Network Engineer,13516,PhD,2017-01-02,Terminated,102.0,Travel_Rarely,Yes,0.0,2109.36,26.0,132.0,13482.0,3.0,3.6666666666666665,3.3333333333333335,3.0,2022.6666666666667,6.0,2023-06-15,Mid-Year,3.0,2.05,2.48,High,6.0,No,2023.0,2.0
1137,Emp1137,LN1137,41,Female,Single,Engineering,DevOps Engineer,3322,High School,2008-08-23,Terminated,70.0,Non-Travel,Yes,0.0,2132.7,28.0,127.0,13485.5,1.5,3.25,2.25,3.0,2021.75,9.0,2023-06-15,Mid-Year,4.0,2.69,2.37,Medium,10.0,No,2023.0,2.0
1138,Emp1138,LN1138,26,Male,Divorced,Human Resources,Recruiter,7713,Master's,2007-01-27,Terminated,86.0,Travel_Rarely,No,0.0,2102.08,22.0,120.0,13488.0,3.0,3.0,1.0,5.0,2022.0,11.0,2023-06-15,Mid-Year,5.0,4.17,4.17,Medium,15.0,No,2023.0,2.0
1139,Emp1139,LN1139,35,Female,Married,Human Resources,HR Specialist,9610,Bachelor's,2010-06-26,Leave of Absence,15.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,13489.5,2.5,2.0,1.5,1.5,2022.5,5.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1140,Emp1140,LN1140,39,Female,Single,Sales,Sales Representative,13652,Bachelor's,2018-07-20,Active,83.0,Travel_Rarely,No,0.0,2120.91,33.0,105.0,13492.5,3.0,3.0,4.0,3.75,2021.75,6.75,2023-06-15,Mid-Year,4.0,2.7,2.34,High,10.0,No,2023.0,2.0
1141,Emp1141,LN1141,50,Female,Single,Marketing,SEO Specialist,19917,Associate's,2018-04-13,Leave of Absence,117.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,13498.0,3.4285714285714284,4.0,2.4285714285714284,3.142857142857143,2021.7142857142858,7.714285714285714,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1142,Emp1142,LN1142,58,Nonbinary,Married,Human Resources,HR Specialist,4466,Bachelor's,2014-09-28,Active,77.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,13503.0,2.3333333333333335,4.0,3.3333333333333335,3.6666666666666665,2022.3333333333333,7.333333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1143,Emp1143,LN1143,36,Nonbinary,Divorced,Engineering,Software Engineer,7087,Associate's,2016-08-07,Leave of Absence,106.0,Travel_Frequently,No,0.0,2083.86,33.0,119.0,13505.0,1.0,3.0,3.0,2.0,2023.0,12.0,2023-06-15,Mid-Year,2.0,1.58,1.67,Low,3.0,No,2023.0,2.0
1144,Emp1144,LN1144,37,Nonbinary,Married,Marketing,Marketing Analyst,16827,PhD,2012-12-20,Leave of Absence,84.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,13507.0,3.0,2.6666666666666665,2.0,3.3333333333333335,2022.0,6.666666666666667,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1145,Emp1145,LN1145,60,Male,Single,R&D,Lab Technician,9017,Bachelor's,2017-03-09,Leave of Absence,136.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,13509.0,2.0,5.0,5.0,5.0,2021.0,7.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1146,Emp1146,LN1146,54,Female,Married,Customer Success,Support Associate,15987,Bachelor's,2014-10-12,Active,109.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,13511.5,3.5,3.75,3.5,3.0,2021.0,8.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1147,Emp1147,LN1147,56,Male,Married,Marketing,SEO Specialist,16732,Associate's,2022-02-11,Leave of Absence,141.0,Non-Travel,No,0.0,0.0,0.0,0.0,13514.5,3.5,3.5,4.0,4.0,2022.5,8.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1148,Emp1148,LN1148,33,Female,Single,Operations,Operations Analyst,11592,PhD,2016-12-12,Terminated,42.0,Travel_Rarely,No,0.0,2130.27,24.0,128.0,13517.0,2.6666666666666665,1.6666666666666667,3.3333333333333335,1.6666666666666667,2022.3333333333333,5.666666666666667,2023-06-15,Mid-Year,4.0,3.08,2.84,Medium,10.0,Yes,2023.0,2.0
1149,Emp1149,LN1149,20,Male,Divorced,Sales,Sales Representative,11838,Bachelor's,2010-11-21,Active,67.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,13519.5,4.5,2.5,3.5,1.5,2022.5,9.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1150,Emp1150,LN1150,48,Female,Married,Operations,Logistics Coordinator,6203,Associate's,2017-11-21,Leave of Absence,24.0,Travel_Rarely,No,0.0,2168.35,37.0,125.0,13522.0,2.6666666666666665,3.0,3.6666666666666665,3.0,2021.6666666666667,6.0,2023-06-15,Mid-Year,3.0,2.55,2.15,Medium,6.0,Yes,2023.0,2.0
1151,Emp1151,LN1151,48,Female,Married,Engineering,Software Engineer,6994,Bachelor's,2017-01-11,Leave of Absence,10.0,Non-Travel,No,0.0,0.0,0.0,0.0,13526.0,3.0,2.4,2.2,2.6,2021.4,7.8,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1152,Emp1152,LN1152,57,Nonbinary,Divorced,Human Resources,HR Manager,13941,Associate's,2007-11-11,Active,106.0,Travel_Frequently,No,0.0,2119.23,36.0,114.0,13529.0,5.0,4.0,1.0,2.0,2022.0,10.0,2023-06-15,Mid-Year,4.0,3.41,3.19,High,10.0,No,2023.0,2.0
1153,Emp1153,LN1153,57,Female,Married,Operations,Operations Analyst,5628,High School,2011-05-13,Leave of Absence,45.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,13530.0,4.0,5.0,2.0,1.0,2023.0,4.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1154,Emp1154,LN1154,43,Nonbinary,Single,Human Resources,Recruiter,8938,High School,2006-07-12,Terminated,7.0,Travel_Frequently,Yes,0.0,2121.19,22.0,116.0,13533.5,2.8333333333333335,3.3333333333333335,3.3333333333333335,3.0,2022.0,9.666666666666666,2023-06-15,Mid-Year,3.0,2.64,1.96,Medium,6.0,Yes,2023.0,2.0
1155,Emp1155,LN1155,46,Nonbinary,Married,Engineering,Data Engineer,12390,Associate's,2021-11-20,Terminated,55.0,Non-Travel,No,0.0,0.0,0.0,0.0,13538.5,3.25,4.25,3.5,2.0,2021.75,7.75,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1156,Emp1156,LN1156,39,Male,Divorced,Sales,Account Manager,18887,PhD,2010-06-15,Active,136.0,Travel_Rarely,Yes,0.0,2101.18,26.0,126.0,13541.0,3.0,4.0,3.0,2.0,2022.0,2.0,2023-06-15,Mid-Year,5.0,3.68,4.16,Low,15.0,No,2023.0,2.0
1157,Emp1157,LN1157,34,Female,Married,Finance,Financial Analyst,10686,Bachelor's,2011-08-14,Active,34.0,Non-Travel,Yes,0.0,2087.44,28.0,108.0,13544.5,3.3333333333333335,1.5,2.8333333333333335,2.3333333333333335,2021.6666666666667,4.833333333333333,2023-06-15,Mid-Year,3.0,2.38,1.92,High,6.0,No,2023.0,2.0
1158,Emp1158,LN1158,55,Nonbinary,Single,Engineering,Data Engineer,13797,High School,2016-07-23,Leave of Absence,81.0,Travel_Rarely,Yes,0.0,2111.61,22.0,133.0,13550.0,3.4,2.2,2.2,3.2,2022.6,7.4,2023-06-15,Mid-Year,4.0,3.28,3.74,High,10.0,No,2023.0,2.0
1159,Emp1159,LN1159,22,Nonbinary,Married,Operations,Logistics Coordinator,11915,High School,2020-03-21,Terminated,127.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,13553.0,5.0,2.0,3.0,5.0,2022.0,8.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1160,Emp1160,LN1160,33,Male,Single,It,IT Support,4613,Bachelor's,2019-08-06,Leave of Absence,74.0,Non-Travel,No,0.0,2135.4,27.0,127.0,13556.5,3.0,3.3333333333333335,2.6666666666666665,2.5,2022.1666666666667,4.833333333333333,2023-06-15,Mid-Year,3.0,2.64,2.59,Medium,6.0,No,2023.0,2.0
1161,Emp1161,LN1161,40,Female,Married,Operations,Operations Analyst,5079,PhD,2017-08-03,Active,103.0,Travel_Frequently,No,0.0,2153.68,21.0,129.0,13561.5,4.0,2.25,3.75,3.75,2021.5,7.25,2023-06-15,Mid-Year,3.0,3.33,3.44,Low,6.0,No,2023.0,2.0
1162,Emp1162,LN1162,38,Nonbinary,Single,Customer Success,Customer Success Manager,6972,High School,2015-12-25,Terminated,128.0,Travel_Frequently,Yes,0.0,2109.16,17.0,133.0,13565.0,2.3333333333333335,2.6666666666666665,2.6666666666666665,4.333333333333333,2022.3333333333333,7.0,2023-06-15,Mid-Year,3.0,1.92,3.18,Medium,6.0,No,2023.0,2.0
1163,Emp1163,LN1163,29,Nonbinary,Single,Marketing,Marketing Analyst,6592,High School,2020-11-25,Terminated,132.0,Non-Travel,No,0.0,2115.6,26.0,132.0,13569.5,3.0,3.5,1.8333333333333333,3.3333333333333335,2022.3333333333333,7.666666666666667,2023-06-15,Mid-Year,5.0,3.73,5.0,High,15.0,No,2023.0,2.0
1164,Emp1164,LN1164,29,Female,Divorced,Customer Success,Customer Success Manager,5164,High School,2022-06-05,Active,90.0,Non-Travel,Yes,0.0,2147.26,29.0,126.0,13573.5,3.0,3.5,3.0,4.5,2022.5,7.0,2023-06-15,Mid-Year,5.0,4.14,4.3,Medium,15.0,No,2023.0,2.0
1165,Emp1165,LN1165,52,Female,Divorced,Engineering,Data Engineer,10363,Bachelor's,2014-05-05,Active,59.0,Non-Travel,No,0.0,2064.06,36.0,111.0,13576.5,3.0,2.25,2.75,3.25,2022.25,6.75,2023-06-15,Mid-Year,4.0,3.27,2.96,High,10.0,No,2023.0,2.0
1166,Emp1166,LN1166,28,Nonbinary,Divorced,R&D,Lab Technician,9536,Master's,2011-02-03,Active,15.0,Travel_Frequently,Yes,0.0,2145.39,20.0,129.0,13579.0,2.0,3.0,4.0,3.0,2021.0,2.0,2023-06-15,Mid-Year,3.0,2.51,2.77,Medium,6.0,No,2023.0,2.0
1167,Emp1167,LN1167,58,Female,Divorced,R&D,Principal Researcher,13063,PhD,2012-11-28,Active,1.0,Non-Travel,Yes,0.0,2157.97,31.0,129.0,13581.0,2.0,4.0,4.666666666666667,4.0,2021.3333333333333,7.666666666666667,2023-06-15,Mid-Year,3.0,2.56,2.86,Medium,6.0,No,2023.0,2.0
1168,Emp1168,LN1168,32,Female,Single,Finance,Finance Manager,8857,PhD,2010-12-22,Leave of Absence,18.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,13583.5,2.5,4.5,2.5,4.5,2021.5,1.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1169,Emp1169,LN1169,38,Female,Divorced,Finance,Accountant,7585,Bachelor's,2020-11-22,Leave of Absence,131.0,Non-Travel,No,0.0,0.0,0.0,0.0,13585.0,3.0,1.0,5.0,5.0,2022.0,5.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1170,Emp1170,LN1170,31,Nonbinary,Single,Operations,Operations Analyst,3631,High School,2019-12-20,Leave of Absence,3.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,13586.0,3.0,2.0,4.0,4.0,2022.0,2.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1171,Emp1171,LN1171,23,Male,Married,Human Resources,Recruiter,9372,Associate's,2016-10-24,Leave of Absence,143.0,Travel_Rarely,Yes,0.0,2134.65,14.0,131.0,13587.5,1.5,2.0,4.5,2.5,2021.5,3.0,2023-06-15,Mid-Year,2.0,1.0,1.84,Medium,3.0,No,2023.0,2.0
1172,Emp1172,LN1172,34,Male,Married,Engineering,Software Engineer,4753,Master's,2011-11-26,Active,97.0,Travel_Rarely,No,0.0,2087.28,22.0,132.0,13589.0,5.0,2.0,4.0,1.0,2023.0,3.0,2023-06-15,Mid-Year,2.0,1.67,1.15,Medium,3.0,No,2023.0,2.0
1173,Emp1173,LN1173,21,Nonbinary,Divorced,Marketing,Marketing Analyst,14659,Master's,2018-06-08,Active,46.0,Travel_Rarely,Yes,0.0,2130.01,23.0,121.0,13590.5,2.5,4.0,1.5,2.5,2022.0,6.0,2023-06-15,Mid-Year,3.0,2.25,2.97,Low,6.0,No,2023.0,2.0
1174,Emp1174,LN1174,39,Nonbinary,Single,Finance,Finance Manager,18644,Bachelor's,2013-01-18,Active,102.0,Non-Travel,No,0.0,0.0,0.0,0.0,13592.0,5.0,4.0,1.0,5.0,2021.0,3.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1175,Emp1175,LN1175,53,Nonbinary,Married,Marketing,Brand Manager,14608,Bachelor's,2009-04-16,Terminated,66.0,Travel_Rarely,No,0.0,2129.89,24.0,128.0,13593.0,5.0,5.0,4.0,3.0,2022.0,11.0,2023-06-15,Mid-Year,3.0,2.28,3.25,Medium,6.0,Yes,2023.0,2.0
1176,Emp1176,LN1176,28,Female,Divorced,Finance,Finance Manager,9924,PhD,2014-01-14,Terminated,63.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,13597.0,2.0,3.5714285714285716,4.142857142857143,3.0,2021.5714285714287,7.142857142857143,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1177,Emp1177,LN1177,41,Female,Single,Engineering,DevOps Engineer,10908,Associate's,2015-04-16,Terminated,42.0,Travel_Frequently,Yes,0.0,2090.31,24.0,121.0,13601.0,2.0,3.0,5.0,4.0,2022.0,4.0,2023-06-15,Mid-Year,3.0,2.52,2.84,Low,6.0,No,2023.0,2.0
1178,Emp1178,LN1178,41,Female,Single,Marketing,SEO Specialist,16971,PhD,2005-05-31,Terminated,1.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,13603.5,2.75,3.0,3.25,2.25,2022.0,9.75,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1179,Emp1179,LN1179,33,Male,Single,Finance,Financial Analyst,11608,High School,2014-05-31,Active,104.0,Travel_Rarely,No,0.0,2163.86,23.0,136.0,13606.5,2.0,5.0,2.5,2.5,2023.0,5.5,2023-06-15,Mid-Year,3.0,2.18,2.24,Medium,6.0,No,2023.0,2.0
1180,Emp1180,LN1180,47,Female,Married,Marketing,Marketing Analyst,11559,High School,2021-10-06,Terminated,88.0,Travel_Frequently,No,0.0,2047.55,23.0,116.0,13608.0,5.0,1.0,4.0,5.0,2021.0,3.0,2023-06-15,Mid-Year,4.0,3.71,2.09,Medium,10.0,No,2023.0,2.0
1181,Emp1181,LN1181,31,Male,Single,Marketing,SEO Specialist,9050,Associate's,2012-10-06,Active,40.0,Travel_Rarely,No,0.0,0.0,0.0,0.0,13610.5,3.5,3.75,2.25,1.5,2021.75,9.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1182,Emp1182,LN1182,42,Nonbinary,Married,Engineering,DevOps Engineer,19537,Bachelor's,2022-04-04,Leave of Absence,67.0,Travel_Frequently,Yes,0.0,2101.78,16.0,126.0,13614.0,3.3333333333333335,2.0,3.3333333333333335,2.3333333333333335,2022.0,5.333333333333333,2023-06-15,Mid-Year,3.0,2.64,1.84,High,6.0,No,2023.0,2.0
1183,Emp1183,LN1183,54,Male,Married,Finance,Finance Manager,19124,Bachelor's,2022-11-26,Leave of Absence,147.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,13618.0,3.6,2.0,3.8,3.2,2021.8,3.4,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1184,Emp1184,LN1184,48,Nonbinary,Married,Human Resources,HR Manager,18744,High School,2022-10-28,Terminated,136.0,Travel_Rarely,No,0.0,2127.45,33.0,127.0,13622.5,3.5,3.0,2.25,2.25,2022.25,6.75,2023-06-15,Mid-Year,4.0,3.28,3.79,Low,10.0,No,2023.0,2.0
1185,Emp1185,LN1185,41,Male,Married,Engineering,Data Engineer,13634,Bachelor's,2010-04-14,Leave of Absence,135.0,Non-Travel,Yes,0.0,2100.72,24.0,125.0,13626.0,1.6666666666666667,4.0,3.6666666666666665,3.0,2021.6666666666667,7.666666666666667,2023-06-15,Mid-Year,2.0,1.43,1.85,Medium,3.0,Yes,2023.0,2.0
1186,Emp1186,LN1186,49,Male,Divorced,Operations,Operations Analyst,4928,High School,2006-11-21,Terminated,45.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,13628.0,4.0,1.0,1.0,3.0,2023.0,9.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1187,Emp1187,LN1187,26,Female,Married,R&D,Lab Technician,6874,Associate's,2011-01-30,Terminated,52.0,Non-Travel,No,0.0,0.0,0.0,0.0,13629.0,3.0,1.0,5.0,4.0,2023.0,3.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1188,Emp1188,LN1188,46,Male,Married,Operations,Logistics Coordinator,6387,Master's,2008-04-03,Terminated,115.0,Travel_Frequently,No,0.0,2098.54,26.0,117.0,13631.5,2.75,2.75,2.75,2.5,2022.0,8.0,2023-06-15,Mid-Year,3.0,2.76,2.13,Medium,6.0,No,2023.0,2.0
1189,Emp1189,LN1189,55,Male,Married,Finance,Financial Analyst,5413,Associate's,2012-01-25,Active,107.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,13635.0,3.0,2.3333333333333335,1.6666666666666667,3.6666666666666665,2021.6666666666667,5.333333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1190,Emp1190,LN1190,56,Female,Divorced,Engineering,DevOps Engineer,18566,Bachelor's,2014-06-06,Leave of Absence,45.0,Travel_Rarely,Yes,0.0,2104.73,26.0,116.0,13638.5,2.0,2.75,3.25,2.25,2022.5,8.5,2023-06-15,Mid-Year,4.0,2.61,3.54,High,10.0,Yes,2023.0,2.0
1191,Emp1191,LN1191,47,Nonbinary,Divorced,Human Resources,Recruiter,15493,Bachelor's,2014-01-06,Active,103.0,Travel_Frequently,Yes,0.0,2142.17,21.0,125.0,13644.5,3.625,3.875,2.125,2.125,2021.875,7.125,2023-06-15,Mid-Year,3.0,2.22,2.43,Medium,6.0,No,2023.0,2.0
1192,Emp1192,LN1192,53,Female,Single,Finance,Financial Analyst,10309,Associate's,2013-08-14,Active,62.0,Travel_Rarely,No,0.0,2007.83,24.0,105.0,13650.5,3.0,2.5,3.25,3.5,2021.5,8.0,2023-06-15,Mid-Year,3.0,2.47,2.94,Medium,6.0,No,2023.0,2.0
1193,Emp1193,LN1193,60,Nonbinary,Married,It,Systems Admin,3927,Associate's,2019-10-24,Active,97.0,Travel_Rarely,No,0.0,2135.14,23.0,125.0,13653.0,2.0,2.0,2.0,4.0,2021.0,5.0,2023-06-15,Mid-Year,3.0,2.61,2.34,Medium,6.0,No,2023.0,2.0
1194,Emp1194,LN1194,27,Nonbinary,Single,Engineering,Data Engineer,18951,High School,2019-06-25,Terminated,54.0,Travel_Frequently,Yes,0.0,0.0,0.0,0.0,13656.0,3.6,1.8,1.8,2.6,2021.6,5.8,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1195,Emp1195,LN1195,58,Female,Divorced,R&D,Lab Technician,13884,Bachelor's,2022-08-03,Active,113.0,Travel_Rarely,Yes,0.0,2067.32,18.0,111.0,13661.0,3.2,2.8,2.4,4.0,2022.2,5.8,2023-06-15,Mid-Year,4.0,3.03,3.64,Medium,10.0,No,2023.0,2.0
1196,Emp1196,LN1196,34,Female,Married,It,Network Engineer,17092,PhD,2011-12-08,Terminated,128.0,Non-Travel,Yes,0.0,2057.05,16.0,98.0,13665.0,3.0,2.6666666666666665,2.6666666666666665,4.333333333333333,2022.0,6.666666666666667,2023-06-15,Mid-Year,4.0,3.2,3.26,Low,10.0,No,2023.0,2.0
1197,Emp1197,LN1197,27,Male,Single,R&D,Research Scientist,15139,High School,2007-03-10,Leave of Absence,5.0,Non-Travel,No,0.0,0.0,0.0,0.0,13668.0,2.6666666666666665,3.0,2.6666666666666665,1.6666666666666667,2022.3333333333333,6.666666666666667,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1198,Emp1198,LN1198,49,Nonbinary,Divorced,Operations,Logistics Coordinator,19286,Associate's,2022-06-27,Terminated,40.0,Travel_Frequently,No,0.0,2103.9,25.0,120.0,13671.0,3.0,3.0,3.0,2.6666666666666665,2022.0,6.333333333333333,2023-06-15,Mid-Year,3.0,2.81,2.96,Medium,6.0,No,2023.0,2.0
1199,Emp1199,LN1199,36,Nonbinary,Divorced,Operations,Logistics Coordinator,13204,Associate's,2017-06-09,Terminated,31.0,Non-Travel,Yes,0.0,0.0,0.0,0.0,13674.5,3.25,3.25,2.5,2.25,2021.5,4.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1200,Emp1200,LN1200,41,Nonbinary,Married,Operations,Logistics Coordinator,3324,Associate's,2017-11-18,Leave of Absence,43.0,Travel_Frequently,No,0.0,2136.04,24.0,130.0,13679.0,2.4,3.4,3.2,3.4,2022.4,5.2,2023-06-15,Mid-Year,2.0,1.47,1.72,Medium,3.0,No,2023.0,2.0
1201,Emp1201,LN1201,56,Nonbinary,Married,Operations,Operations Analyst,11929,PhD,2021-06-20,Terminated,114.0,Travel_Rarely,No,0.0,2099.97,19.0,120.0,13682.5,3.0,2.5,2.5,2.5,2021.5,8.0,2023-06-15,Mid-Year,4.0,3.11,4.3,Medium,10.0,No,2023.0,2.0
1202,Emp1202,LN1202,23,Male,Married,Human Resources,HR Specialist,16460,Associate's,2013-05-11,Leave of Absence,83.0,Travel_Frequently,No,0.0,2061.18,19.0,113.0,13684.0,3.0,3.0,1.0,5.0,2021.0,2.0,2023-06-15,Mid-Year,3.0,2.36,2.84,Low,6.0,No,2023.0,2.0
1203,Emp1203,LN1203,58,Nonbinary,Divorced,Marketing,SEO Specialist,17865,PhD,2007-08-06,Leave of Absence,46.0,Travel_Frequently,Yes,0.0,2170.48,20.0,129.0,13685.0,2.0,1.0,1.0,2.0,2023.0,2.0,2023-06-15,Mid-Year,3.0,3.07,3.1,Medium,6.0,No,2023.0,2.0
1204,Emp1204,LN1204,54,Nonbinary,Married,Marketing,SEO Specialist,18276,PhD,2013-11-01,Terminated,117.0,Travel_Frequently,No,0.0,2109.36,28.0,115.0,13688.0,2.8,3.4,2.6,3.4,2022.0,7.6,2023-06-15,Mid-Year,3.0,1.63,1.53,Medium,6.0,No,2023.0,2.0
1205,Emp1205,LN1205,28,Female,Married,Sales,Sales Representative,11132,Bachelor's,2009-12-29,Active,19.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,13691.5,2.0,3.5,1.5,2.0,2022.0,5.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1206,Emp1206,LN1206,53,Male,Single,Customer Success,Support Associate,18000,Bachelor's,2005-05-27,Terminated,139.0,Non-Travel,Yes,0.0,2121.43,31.0,115.0,13694.0,3.6666666666666665,2.3333333333333335,3.0,2.3333333333333335,2021.6666666666667,3.3333333333333335,2023-06-15,Mid-Year,3.0,2.26,3.34,Medium,6.0,No,2023.0,2.0
1207,Emp1207,LN1207,47,Male,Single,R&D,Lab Technician,14231,PhD,2015-01-07,Leave of Absence,143.0,Travel_Frequently,Yes,0.0,2091.33,28.0,134.0,13697.0,5.0,2.0,2.6666666666666665,2.3333333333333335,2021.6666666666667,9.0,2023-06-15,Mid-Year,4.0,3.53,3.58,Low,10.0,No,2023.0,2.0
1208,Emp1208,LN1208,53,Male,Divorced,R&D,Lab Technician,16058,Associate's,2012-12-13,Terminated,9.0,Non-Travel,No,0.0,0.0,0.0,0.0,13699.5,4.5,3.5,4.0,2.0,2022.0,9.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1209,Emp1209,LN1209,42,Nonbinary,Single,R&D,Lab Technician,3721,Associate's,2013-08-12,Leave of Absence,77.0,Travel_Frequently,No,0.0,0.0,0.0,0.0,13702.5,3.5,3.75,3.75,2.75,2022.0,7.25,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1210,Emp1210,LN1210,49,Nonbinary,Divorced,Customer Success,Support Associate,18645,High School,2018-04-05,Active,57.0,Travel_Rarely,Yes,0.0,2198.91,17.0,130.0,13705.0,3.0,2.0,1.0,2.0,2022.0,4.0,2023-06-15,Mid-Year,3.0,2.26,3.02,Medium,6.0,Yes,2023.0,2.0
1211,Emp1211,LN1211,39,Male,Married,Marketing,SEO Specialist,14105,Associate's,2019-09-24,Active,20.0,Travel_Rarely,No,0.0,2100.0,23.0,121.0,13707.5,1.25,4.0,4.0,2.75,2022.0,6.75,2023-06-15,Mid-Year,1.0,1.2,1.31,Medium,0.0,No,2023.0,2.0
1212,Emp1212,LN1212,53,Nonbinary,Married,R&D,Principal Researcher,12998,Bachelor's,2008-05-23,Terminated,140.0,Non-Travel,No,0.0,2049.15,19.0,113.0,13710.5,4.5,2.5,4.0,4.0,2021.0,5.5,2023-06-15,Mid-Year,5.0,4.19,3.73,High,15.0,No,2023.0,2.0
1213,Emp1213,LN1213,52,Nonbinary,Married,Engineering,Software Engineer,4622,High School,2009-12-28,Active,77.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,13713.0,3.3333333333333335,1.6666666666666667,3.6666666666666665,2.6666666666666665,2022.3333333333333,6.333333333333333,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1214,Emp1214,LN1214,24,Nonbinary,Married,Sales,Sales Executive,3692,Bachelor's,2013-09-14,Active,41.0,Travel_Rarely,Yes,0.0,0.0,0.0,0.0,13715.5,3.5,1.0,3.5,2.5,2023.0,2.5,,,0.0,0.0,0.0,,0.0,,0.0,0.0
1215,Emp1215,LN1215,46,Male,Married,Sales,Account Manager,10131,PhD,2007-06-26,Leave of Absence,52.0,Travel_Rarely,Yes,0.0,2135.13,16.0,128.0,13718.0,3.0,4.0,1.6666666666666667,3.6666666666666665,2022.0,10.666666666666666,2023-06-15,Mid-Year,5.0,3.29,4.4,High,15.0,No,2023.0,2.0
1216,Emp1216,LN1216,39,Female,Married,Sales,Sales Representative,13626,PhD,2005-07-09,Terminated,26.0,Non-Travel,Yes,0.0,2061.82,22.0,119.0,13721.5,2.75,4.25,2.25,3.5,2022.25,4.25,2023-06-15,Mid-Year,3.0,2.54,2.86,Medium,6.0,No,2023.0,2.0
1217,Emp1217,LN1217,27,Male,Married,Operations,Logistics Coordinator,6236,PhD,2022-05-20,Terminated,24.0,Non-Travel,Yes,0.0,2063.02,28.0,118.0,13725.5,3.75,4.5,3.25,2.25,2022.0,5.25,2023-06-15,Mid-Year,3.0,2.5,2.69,Low,6.0,No,2023.0,2.0
1218,Emp1218,LN1218,40,Female,Married,R&D,Principal Researcher,12396,PhD,2017-03-29,Leave of Absence,123.0,Travel_Frequently,Yes,0.0,2119.85,23.0,129.0,13729.0,3.6666666666666665,3.0,3.0,2.0,2022.0,4.666666666666667,2023-06-15,Mid-Year,3.0,2.1,2.13,Medium,6.0,No,2023.0,2.0
